,province,date
768,Gyeongsangbuk-do_Cdate,3
769,Gyeongsangbuk-do_Cdate,2
770,Gyeongsangbuk-do_Cdate,6
771,Gyeongsangbuk-do_Cdate,4
772,Gyeongsangbuk-do_Cdate,4
773,Gyeongsangbuk-do_Cdate,4
774,Gyeongsangbuk-do_Cdate,10
775,Gyeongsangbuk-do_Cdate,12
776,Gyeongsangbuk-do_Cdate,6
777,Gyeongsangbuk-do_Cdate,12
778,Gyeongsangbuk-do_Cdate,9
779,Gyeongsangbuk-do_Cdate,2
780,Gyeongsangbuk-do_Cdate,7
781,Gyeongsangbuk-do_Rdate,40
782,Gyeongsangbuk-do_Rdate,15
783,Gyeongsangbuk-do_Rdate,19
784,Gyeongsangbuk-do_Rdate,29
785,Gyeongsangbuk-do_Rdate,49
786,Gyeongsangbuk-do_Rdate,29
787,Gyeongsangbuk-do_Rdate,29
788,Gyeongsangbuk-do_Rdate,31
789,Gyeongsangbuk-do_Rdate,70
790,Gyeongsangbuk-do_Rdate,51
791,Gyeongsangbuk-do_Rdate,15
792,Gyeongsangbuk-do_Rdate,20
793,Gyeongsangbuk-do_Rdate,30
794,Gyeongsangbuk-do_Rdate,37
795,Gyeongsangbuk-do_Rdate,24
796,Gyeongsangbuk-do_Rdate,26
797,Gyeongsangbuk-do_Rdate,30
798,Gyeongsangbuk-do_Rdate,22
799,Gyeongsangbuk-do_Rdate,27
800,Gyeongsangbuk-do_Rdate,26
801,Gyeongsangbuk-do_Rdate,40
802,Gyeongsangbuk-do_Rdate,36
803,Gyeongsangbuk-do_Rdate,33
804,Gyeongsangbuk-do_Rdate,34
805,Gyeongsangbuk-do_Rdate,10
806,Gyeongsangbuk-do_Rdate,28
807,Gyeongsangbuk-do_Rdate,16
808,Gyeongsangbuk-do_Rdate,10
809,Gyeongsangbuk-do_Rdate,10
810,Gyeongsangbuk-do_Rdate,14
811,Gyeongsangbuk-do_Rdate,25
812,Gyeongsangbuk-do_Rdate,9
813,Gyeongsangbuk-do_Rdate,15
814,Gyeongsangbuk-do_Rdate,15
815,Gyeongsangbuk-do_Rdate,17
816,Gyeongsangbuk-do_Rdate,35
817,Gyeongsangbuk-do_Rdate,10
818,Gyeongsangbuk-do_Rdate,50
819,Gyeongsangbuk-do_Rdate,62
820,Gyeongsangbuk-do_Rdate,15
821,Gyeongsangbuk-do_Rdate,34
822,Gyeongsangbuk-do_Rdate,27
823,Gyeongsangbuk-do_Rdate,22
824,Gyeongsangbuk-do_Rdate,35
825,Gyeongsangbuk-do_Rdate,28
826,Gyeongsangbuk-do_Rdate,32
827,Gyeongsangbuk-do_Rdate,34
828,Gyeongsangbuk-do_Rdate,34
829,Gyeongsangbuk-do_Rdate,14
830,Gyeongsangbuk-do_Rdate,34
831,Gyeongsangbuk-do_Rdate,29
832,Gyeongsangbuk-do_Rdate,11
833,Gyeongsangbuk-do_Rdate,16
834,Gyeongsangbuk-do_Rdate,31
835,Gyeongsangbuk-do_Rdate,24
836,Gyeongsangbuk-do_Rdate,33
837,Gyeongsangbuk-do_Rdate,17
838,Gyeongsangbuk-do_Rdate,33
839,Gyeongsangbuk-do_Rdate,14
840,Gyeongsangbuk-do_Rdate,23
841,Gyeongsangbuk-do_Rdate,25
842,Gyeongsangbuk-do_Rdate,23
843,Gyeongsangbuk-do_Rdate,24
844,Gyeongsangbuk-do_Rdate,24
845,Gyeongsangbuk-do_Rdate,23
846,Gyeongsangbuk-do_Rdate,33
847,Gyeongsangbuk-do_Rdate,31
848,Gyeongsangbuk-do_Rdate,18
849,Gyeongsangbuk-do_Rdate,25
850,Gyeongsangbuk-do_Rdate,24
851,Gyeongsangbuk-do_Rdate,52
852,Gyeongsangbuk-do_Rdate,25
853,Gyeongsangbuk-do_Rdate,34
854,Gyeongsangbuk-do_Rdate,23
855,Gyeongsangbuk-do_Rdate,39
856,Gyeongsangbuk-do_Rdate,31
857,Gyeongsangbuk-do_Rdate,28
858,Gyeongsangbuk-do_Rdate,16
859,Gyeongsangbuk-do_Rdate,38
860,Gyeongsangbuk-do_Rdate,31
861,Gyeongsangbuk-do_Rdate,27
862,Gyeongsangbuk-do_Rdate,51
863,Gyeongsangbuk-do_Rdate,35
864,Gyeongsangbuk-do_Rdate,25
865,Gyeongsangbuk-do_Rdate,19
866,Gyeongsangbuk-do_Rdate,42
867,Gyeongsangbuk-do_Rdate,23
868,Gyeongsangbuk-do_Rdate,8
869,Gyeongsangbuk-do_Rdate,15
870,Gyeongsangbuk-do_Rdate,43
871,Gyeongsangbuk-do_Rdate,25
872,Gyeongsangbuk-do_Rdate,39
873,Gyeongsangbuk-do_Rdate,25
874,Gyeongsangbuk-do_Rdate,42
875,Gyeongsangbuk-do_Rdate,45
876,Gyeongsangbuk-do_Rdate,24
877,Gyeongsangbuk-do_Rdate,24
878,Gyeongsangbuk-do_Rdate,25
879,Gyeongsangbuk-do_Rdate,9
880,Gyeongsangbuk-do_Rdate,23
881,Gyeongsangbuk-do_Rdate,14
882,Gyeongsangbuk-do_Rdate,24
883,Gyeongsangbuk-do_Rdate,23
884,Gyeongsangbuk-do_Rdate,26
885,Gyeongsangbuk-do_Rdate,108
886,Gyeongsangbuk-do_Rdate,19
887,Gyeongsangbuk-do_Rdate,17
888,Gyeongsangbuk-do_Rdate,22
889,Gyeongsangbuk-do_Rdate,24
890,Gyeongsangbuk-do_Rdate,22
891,Gyeongsangbuk-do_Rdate,25
892,Gyeongsangbuk-do_Rdate,16
893,Gyeongsangbuk-do_Rdate,22
894,Gyeongsangbuk-do_Rdate,45
895,Gyeongsangbuk-do_Rdate,35
896,Gyeongsangbuk-do_Rdate,27
897,Gyeongsangbuk-do_Rdate,26
898,Gyeongsangbuk-do_Rdate,29
899,Gyeongsangbuk-do_Rdate,23
900,Gyeongsangbuk-do_Rdate,26
901,Gyeongsangbuk-do_Rdate,27
902,Gyeongsangbuk-do_Rdate,12
903,Gyeongsangbuk-do_Rdate,28
904,Gyeongsangbuk-do_Rdate,42
905,Gyeongsangbuk-do_Rdate,24
906,Gyeongsangbuk-do_Rdate,17
907,Gyeongsangbuk-do_Rdate,20
908,Gyeongsangbuk-do_Rdate,27
909,Gyeongsangbuk-do_Rdate,20
910,Gyeongsangbuk-do_Rdate,16
911,Gyeongsangbuk-do_Rdate,34
912,Gyeongsangbuk-do_Rdate,11
913,Gyeongsangbuk-do_Rdate,32
914,Gyeongsangbuk-do_Rdate,34
915,Gyeongsangbuk-do_Rdate,19
916,Gyeongsangbuk-do_Rdate,11
917,Gyeongsangbuk-do_Rdate,24
918,Gyeongsangbuk-do_Rdate,17
919,Gyeongsangbuk-do_Rdate,19
920,Gyeongsangbuk-do_Rdate,38
921,Gyeongsangbuk-do_Rdate,46
922,Gyeongsangbuk-do_Rdate,23
923,Gyeongsangbuk-do_Rdate,17
924,Gyeongsangbuk-do_Rdate,11
925,Gyeongsangbuk-do_Rdate,12
926,Gyeongsangbuk-do_Rdate,69
927,Gyeongsangbuk-do_Rdate,16
928,Gyeongsangbuk-do_Rdate,11
929,Gyeongsangbuk-do_Rdate,33
930,Gyeongsangbuk-do_Rdate,27
931,Gyeongsangbuk-do_Rdate,23
932,Gyeongsangbuk-do_Rdate,23
933,Gyeongsangbuk-do_Rdate,9
934,Gyeongsangbuk-do_Rdate,26
935,Gyeongsangbuk-do_Rdate,32
936,Gyeongsangbuk-do_Rdate,35
937,Gyeongsangbuk-do_Rdate,40
938,Gyeongsangbuk-do_Rdate,13
939,Gyeongsangbuk-do_Rdate,25
940,Gyeongsangbuk-do_Rdate,32
941,Gyeongsangbuk-do_Rdate,42
942,Gyeongsangbuk-do_Rdate,29
943,Gyeongsangbuk-do_Rdate,19
944,Gyeongsangbuk-do_Rdate,22
945,Gyeongsangbuk-do_Rdate,66
946,Gyeongsangbuk-do_Rdate,18
947,Gyeongsangbuk-do_Rdate,35
948,Gyeongsangbuk-do_Rdate,69
949,Gyeongsangbuk-do_Rdate,25
950,Gyeongsangbuk-do_Rdate,32
951,Gyeongsangbuk-do_Rdate,24
952,Gyeongsangbuk-do_Rdate,14
953,Gyeongsangbuk-do_Rdate,16
954,Gyeongsangbuk-do_Rdate,20
955,Gyeongsangbuk-do_Rdate,24
956,Gyeongsangbuk-do_Rdate,64
957,Gyeongsangbuk-do_Rdate,15
958,Gyeongsangbuk-do_Rdate,22
959,Gyeongsangbuk-do_Rdate,36
960,Gyeongsangbuk-do_Rdate,36
961,Gyeongsangbuk-do_Rdate,19
962,Gyeongsangbuk-do_Rdate,24
963,Gyeongsangbuk-do_Rdate,31
964,Gyeongsangbuk-do_Rdate,37
965,Gyeongsangbuk-do_Rdate,9
966,Gyeongsangbuk-do_Rdate,65
967,Gyeongsangbuk-do_Rdate,23
968,Gyeongsangbuk-do_Rdate,18
969,Gyeongsangbuk-do_Rdate,27
970,Gyeongsangbuk-do_Rdate,19
971,Gyeongsangbuk-do_Rdate,38
972,Gyeongsangbuk-do_Rdate,36
973,Gyeongsangbuk-do_Rdate,22
974,Gyeongsangbuk-do_Rdate,31
975,Gyeongsangbuk-do_Rdate,10
976,Gyeongsangbuk-do_Rdate,22
977,Gyeongsangbuk-do_Rdate,31
978,Gyeongsangbuk-do_Rdate,23
979,Gyeongsangbuk-do_Rdate,14
980,Gyeongsangbuk-do_Rdate,34
981,Gyeongsangbuk-do_Rdate,34
982,Gyeongsangbuk-do_Rdate,17
983,Gyeongsangbuk-do_Rdate,25
984,Gyeongsangbuk-do_Rdate,9
985,Gyeongsangbuk-do_Rdate,28
986,Gyeongsangbuk-do_Rdate,21
987,Gyeongsangbuk-do_Rdate,11
988,Gyeongsangbuk-do_Rdate,19
989,Gyeongsangbuk-do_Rdate,24
990,Gyeongsangbuk-do_Rdate,10
991,Gyeongsangbuk-do_Rdate,9
992,Gyeongsangbuk-do_Rdate,74
993,Gyeongsangbuk-do_Rdate,29
994,Gyeongsangbuk-do_Rdate,20
995,Gyeongsangbuk-do_Rdate,16
996,Gyeongsangbuk-do_Rdate,20
997,Gyeongsangbuk-do_Rdate,16
998,Gyeongsangbuk-do_Rdate,25
999,Gyeongsangbuk-do_Rdate,52
1000,Gyeongsangbuk-do_Rdate,54
1001,Gyeongsangbuk-do_Rdate,61
1002,Gyeongsangbuk-do_Rdate,29
1003,Gyeongsangbuk-do_Rdate,62
1004,Gyeongsangbuk-do_Rdate,35
1005,Gyeongsangbuk-do_Rdate,11
1006,Gyeongsangbuk-do_Rdate,19
1007,Gyeongsangbuk-do_Rdate,59
1008,Gyeongsangbuk-do_Rdate,13
1009,Gyeongsangbuk-do_Rdate,9
1010,Gyeongsangbuk-do_Rdate,47
1011,Gyeongsangbuk-do_Rdate,25
1012,Gyeongsangbuk-do_Rdate,19
1013,Gyeongsangbuk-do_Rdate,12
1014,Gyeongsangbuk-do_Rdate,18
1015,Gyeongsangbuk-do_Rdate,16
1016,Gyeongsangbuk-do_Rdate,34
1017,Gyeongsangbuk-do_Rdate,66
1018,Gyeongsangbuk-do_Rdate,11
1019,Gyeongsangbuk-do_Rdate,62
1020,Gyeongsangbuk-do_Rdate,10
1021,Gyeongsangbuk-do_Rdate,64
1022,Gyeongsangbuk-do_Rdate,40
1023,Gyeongsangbuk-do_Rdate,31
1024,Gyeongsangbuk-do_Rdate,93
1025,Gyeongsangbuk-do_Rdate,18
1026,Gyeongsangbuk-do_Rdate,27
1027,Gyeongsangbuk-do_Rdate,19
1028,Gyeongsangbuk-do_Rdate,12
1029,Gyeongsangbuk-do_Rdate,32
1030,Gyeongsangbuk-do_Rdate,28
1031,Gyeongsangbuk-do_Rdate,21
1032,Gyeongsangbuk-do_Rdate,54
1033,Gyeongsangbuk-do_Rdate,15
1034,Gyeongsangbuk-do_Rdate,27
1035,Gyeongsangbuk-do_Rdate,45
1036,Gyeongsangbuk-do_Rdate,11
1037,Gyeongsangbuk-do_Rdate,11
1038,Gyeongsangbuk-do_Rdate,11
1039,Gyeongsangbuk-do_Rdate,22
1040,Gyeongsangbuk-do_Rdate,12
1041,Gyeongsangbuk-do_Rdate,16
1042,Gyeongsangbuk-do_Rdate,21
1043,Gyeongsangbuk-do_Rdate,62
1044,Gyeongsangbuk-do_Rdate,41
1045,Gyeongsangbuk-do_Rdate,39
1046,Gyeongsangbuk-do_Rdate,21
1047,Gyeongsangbuk-do_Rdate,31
1048,Gyeongsangbuk-do_Rdate,17
1049,Gyeongsangbuk-do_Rdate,61
1050,Gyeongsangbuk-do_Rdate,14
1051,Gyeongsangbuk-do_Rdate,18
1052,Gyeongsangbuk-do_Rdate,9
1053,Gyeongsangbuk-do_Rdate,33
1054,Gyeongsangbuk-do_Rdate,44
1055,Gyeongsangbuk-do_Rdate,23
1056,Gyeongsangbuk-do_Rdate,94
1057,Gyeongsangbuk-do_Rdate,47
1058,Gyeongsangbuk-do_Rdate,31
1059,Gyeongsangbuk-do_Rdate,18
1060,Gyeongsangbuk-do_Rdate,12
1061,Gyeongsangbuk-do_Rdate,11
1062,Gyeongsangbuk-do_Rdate,25
1063,Gyeongsangbuk-do_Rdate,12
1064,Gyeongsangbuk-do_Rdate,17
1065,Gyeongsangbuk-do_Rdate,21
1066,Gyeongsangbuk-do_Rdate,24
1067,Gyeongsangbuk-do_Rdate,24
1068,Gyeongsangbuk-do_Rdate,10
1069,Gyeongsangbuk-do_Rdate,38
1070,Gyeongsangbuk-do_Rdate,12
1071,Gyeongsangbuk-do_Rdate,11
1072,Gyeongsangbuk-do_Rdate,32
1073,Gyeongsangbuk-do_Rdate,25
1074,Gyeongsangbuk-do_Rdate,16
1075,Gyeongsangbuk-do_Rdate,9
1076,Gyeongsangbuk-do_Rdate,23
1077,Gyeongsangbuk-do_Rdate,36
1078,Gyeongsangbuk-do_Rdate,13
1079,Gyeongsangbuk-do_Rdate,9
1080,Gyeongsangbuk-do_Rdate,22
1081,Gyeongsangbuk-do_Rdate,26
1082,Gyeongsangbuk-do_Rdate,32
1083,Gyeongsangbuk-do_Rdate,21
1084,Gyeongsangbuk-do_Rdate,14
1085,Gyeongsangbuk-do_Rdate,24
1086,Gyeongsangbuk-do_Rdate,21
1087,Gyeongsangbuk-do_Rdate,17
1088,Gyeongsangbuk-do_Rdate,15
1089,Gyeongsangbuk-do_Rdate,21
1090,Gyeongsangbuk-do_Rdate,45
1091,Gyeongsangbuk-do_Rdate,21
1092,Gyeongsangbuk-do_Rdate,20
1093,Gyeongsangbuk-do_Rdate,17
1094,Gyeongsangbuk-do_Rdate,17
1095,Gyeongsangbuk-do_Rdate,20
1096,Gyeongsangbuk-do_Rdate,24
1097,Gyeongsangbuk-do_Rdate,23
1098,Gyeongsangbuk-do_Rdate,11
1099,Gyeongsangbuk-do_Rdate,12
1100,Gyeongsangbuk-do_Rdate,19
1101,Gyeongsangbuk-do_Rdate,12
1102,Gyeongsangbuk-do_Rdate,11
1103,Gyeongsangbuk-do_Rdate,12
1104,Gyeongsangbuk-do_Rdate,12
1105,Gyeongsangbuk-do_Rdate,29
1106,Gyeongsangbuk-do_Rdate,46
1107,Gyeongsangbuk-do_Rdate,57
1108,Gyeongsangbuk-do_Rdate,28
1109,Gyeongsangbuk-do_Rdate,17
1110,Gyeongsangbuk-do_Rdate,41
1111,Gyeongsangbuk-do_Rdate,16
1112,Gyeongsangbuk-do_Rdate,11
1113,Gyeongsangbuk-do_Rdate,17
1114,Gyeongsangbuk-do_Rdate,27
1115,Gyeongsangbuk-do_Rdate,39
1116,Gyeongsangbuk-do_Rdate,42
1117,Gyeongsangbuk-do_Rdate,24
1118,Gyeongsangbuk-do_Rdate,32
1119,Gyeongsangbuk-do_Rdate,23
1120,Gyeongsangbuk-do_Rdate,24
1121,Gyeongsangbuk-do_Rdate,27
1122,Gyeongsangbuk-do_Rdate,18
1123,Gyeongsangbuk-do_Rdate,18
1124,Gyeongsangbuk-do_Rdate,54
1125,Gyeongsangbuk-do_Rdate,22
1126,Gyeongsangbuk-do_Rdate,18
1127,Gyeongsangbuk-do_Rdate,38
1128,Gyeongsangbuk-do_Rdate,27
1129,Gyeongsangbuk-do_Rdate,41
1130,Gyeongsangbuk-do_Rdate,19
1131,Gyeongsangbuk-do_Rdate,25
1132,Gyeongsangbuk-do_Rdate,35
1133,Gyeongsangbuk-do_Rdate,22
1134,Gyeongsangbuk-do_Rdate,22
1135,Gyeongsangbuk-do_Rdate,22
1136,Gyeongsangbuk-do_Rdate,25
1137,Gyeongsangbuk-do_Rdate,28
1138,Gyeongsangbuk-do_Rdate,11
1139,Gyeongsangbuk-do_Rdate,20
1140,Gyeongsangbuk-do_Rdate,35
1141,Gyeongsangbuk-do_Rdate,22
1142,Gyeongsangbuk-do_Rdate,41
1143,Gyeongsangbuk-do_Rdate,34
1144,Gyeongsangbuk-do_Rdate,11
1145,Gyeongsangbuk-do_Rdate,18
1146,Gyeongsangbuk-do_Rdate,12
1147,Gyeongsangbuk-do_Rdate,18
1148,Gyeongsangbuk-do_Rdate,19
1149,Gyeongsangbuk-do_Rdate,25
1150,Gyeongsangbuk-do_Rdate,41
1151,Gyeongsangbuk-do_Rdate,40
1152,Gyeongsangbuk-do_Rdate,12
1153,Gyeongsangbuk-do_Rdate,12
1154,Gyeongsangbuk-do_Rdate,14
1155,Gyeongsangbuk-do_Rdate,29
1156,Gyeongsangbuk-do_Rdate,15
1157,Gyeongsangbuk-do_Rdate,18
1158,Gyeongsangbuk-do_Rdate,26
1159,Gyeongsangbuk-do_Rdate,27
1160,Gyeongsangbuk-do_Rdate,18
1161,Gyeongsangbuk-do_Rdate,11
1162,Gyeongsangbuk-do_Rdate,24
1163,Gyeongsangbuk-do_Rdate,20
1164,Gyeongsangbuk-do_Rdate,22
1165,Gyeongsangbuk-do_Rdate,12
1166,Gyeongsangbuk-do_Rdate,14
1167,Gyeongsangbuk-do_Rdate,24
1168,Gyeongsangbuk-do_Rdate,18
1169,Gyeongsangbuk-do_Rdate,36
1170,Gyeongsangbuk-do_Rdate,26
1171,Gyeongsangbuk-do_Rdate,12
1172,Gyeongsangbuk-do_Rdate,42
1173,Gyeongsangbuk-do_Rdate,19
1174,Gyeongsangbuk-do_Rdate,23
1175,Gyeongsangbuk-do_Rdate,13
1176,Gyeongsangbuk-do_Rdate,32
1177,Gyeongsangbuk-do_Rdate,32
1178,Gyeongsangbuk-do_Rdate,13
1179,Gyeongsangbuk-do_Rdate,27
1180,Gyeongsangbuk-do_Rdate,33
1181,Gyeongsangbuk-do_Rdate,42
1182,Gyeongsangbuk-do_Rdate,27
1183,Gyeongsangbuk-do_Rdate,41
1184,Gyeongsangbuk-do_Rdate,54
1185,Gyeongsangbuk-do_Rdate,39
1186,Gyeongsangbuk-do_Rdate,26
1187,Gyeongsangbuk-do_Rdate,20
1188,Gyeongsangbuk-do_Rdate,16
1189,Gyeongsangbuk-do_Rdate,10
1190,Gyeongsangbuk-do_Rdate,24
1191,Gyeongsangbuk-do_Rdate,24
1192,Gyeongsangbuk-do_Rdate,18
1193,Gyeongsangbuk-do_Rdate,42
1194,Gyeongsangbuk-do_Rdate,32
1195,Gyeongsangbuk-do_Rdate,32
1196,Gyeongsangbuk-do_Rdate,16
1197,Gyeongsangbuk-do_Rdate,28
1198,Gyeongsangbuk-do_Rdate,39
1199,Gyeongsangbuk-do_Rdate,17
1200,Gyeongsangbuk-do_Rdate,34
1201,Gyeongsangbuk-do_Rdate,12
1202,Gyeongsangbuk-do_Rdate,45
1203,Gyeongsangbuk-do_Rdate,25
1204,Gyeongsangbuk-do_Rdate,34
1205,Gyeongsangbuk-do_Rdate,87
1206,Gyeongsangbuk-do_Rdate,39
1207,Gyeongsangbuk-do_Rdate,36
1208,Gyeongsangbuk-do_Rdate,37
1209,Gyeongsangbuk-do_Rdate,14
1210,Gyeongsangbuk-do_Rdate,29
1211,Gyeongsangbuk-do_Rdate,38
1212,Gyeongsangbuk-do_Rdate,47
1213,Gyeongsangbuk-do_Rdate,30
1214,Gyeongsangbuk-do_Rdate,23
1215,Gyeongsangbuk-do_Rdate,38
1216,Gyeongsangbuk-do_Rdate,23
1217,Gyeongsangbuk-do_Rdate,16
1218,Gyeongsangbuk-do_Rdate,23
1219,Gyeongsangbuk-do_Rdate,16
1220,Gyeongsangbuk-do_Rdate,13
1221,Gyeongsangbuk-do_Rdate,28
1222,Gyeongsangbuk-do_Rdate,24
1223,Gyeongsangbuk-do_Rdate,13
1224,Gyeongsangbuk-do_Rdate,16
1225,Gyeongsangbuk-do_Rdate,17
1226,Gyeongsangbuk-do_Rdate,34
1227,Gyeongsangbuk-do_Rdate,15
1228,Gyeongsangbuk-do_Rdate,23
1229,Gyeongsangbuk-do_Rdate,24
1230,Gyeongsangbuk-do_Rdate,21
1231,Gyeongsangbuk-do_Rdate,9
1232,Gyeongsangbuk-do_Rdate,114
1233,Gyeongsangbuk-do_Rdate,24
1234,Gyeongsangbuk-do_Rdate,19
1235,Gyeongsangbuk-do_Rdate,22
1236,Gyeongsangbuk-do_Rdate,24
1237,Gyeongsangbuk-do_Rdate,17
1238,Gyeongsangbuk-do_Rdate,16
1239,Gyeongsangbuk-do_Rdate,23
1240,Gyeongsangbuk-do_Rdate,24
1241,Gyeongsangbuk-do_Rdate,39
1242,Gyeongsangbuk-do_Rdate,17
1243,Gyeongsangbuk-do_Rdate,18
1244,Gyeongsangbuk-do_Rdate,12
1245,Gyeongsangbuk-do_Rdate,9
1246,Gyeongsangbuk-do_Rdate,16
1247,Gyeongsangbuk-do_Rdate,18
1248,Gyeongsangbuk-do_Rdate,16
1249,Gyeongsangbuk-do_Rdate,10
1250,Gyeongsangbuk-do_Rdate,32
1251,Gyeongsangbuk-do_Rdate,13
1252,Gyeongsangbuk-do_Rdate,17
1253,Gyeongsangbuk-do_Rdate,23
1254,Gyeongsangbuk-do_Rdate,15
1255,Gyeongsangbuk-do_Rdate,24
1256,Gyeongsangbuk-do_Rdate,16
1257,Gyeongsangbuk-do_Rdate,9
1258,Gyeongsangbuk-do_Rdate,22
1259,Gyeongsangbuk-do_Rdate,25
1260,Gyeongsangbuk-do_Rdate,11
1261,Gyeongsangbuk-do_Rdate,9
1262,Gyeongsangbuk-do_Rdate,35
1263,Gyeongsangbuk-do_Rdate,19
1264,Gyeongsangbuk-do_Rdate,9
1265,Gyeongsangbuk-do_Rdate,10
1266,Gyeongsangbuk-do_Rdate,24
1267,Gyeongsangbuk-do_Rdate,18
1268,Gyeongsangbuk-do_Rdate,34
1269,Gyeongsangbuk-do_Rdate,26
1270,Gyeongsangbuk-do_Rdate,16
1271,Gyeongsangbuk-do_Rdate,24
1272,Gyeongsangbuk-do_Rdate,26
1273,Gyeongsangbuk-do_Rdate,16
1274,Gyeongsangbuk-do_Rdate,45
1275,Gyeongsangbuk-do_Rdate,16
1276,Gyeongsangbuk-do_Rdate,37
1277,Gyeongsangbuk-do_Rdate,30
1278,Gyeongsangbuk-do_Rdate,19
1279,Gyeongsangbuk-do_Rdate,22
1280,Gyeongsangbuk-do_Rdate,39
1281,Gyeongsangbuk-do_Rdate,20
1282,Gyeongsangbuk-do_Rdate,11
1283,Gyeongsangbuk-do_Rdate,16
1284,Gyeongsangbuk-do_Rdate,16
1285,Gyeongsangbuk-do_Rdate,23
1286,Gyeongsangbuk-do_Rdate,39
1287,Gyeongsangbuk-do_Rdate,11
1288,Gyeongsangbuk-do_Rdate,23
1289,Gyeongsangbuk-do_Rdate,28
1290,Gyeongsangbuk-do_Rdate,77
1291,Gyeongsangbuk-do_Rdate,20
1292,Gyeongsangbuk-do_Rdate,21
1293,Gyeongsangbuk-do_Rdate,16
1294,Gyeongsangbuk-do_Rdate,11
1295,Gyeongsangbuk-do_Rdate,16
1296,Gyeongsangbuk-do_Rdate,26
1297,Gyeongsangbuk-do_Rdate,16
1298,Gyeongsangbuk-do_Rdate,17
1299,Gyeongsangbuk-do_Rdate,17
1300,Gyeongsangbuk-do_Rdate,16
1301,Gyeongsangbuk-do_Rdate,24
1302,Gyeongsangbuk-do_Rdate,17
1303,Gyeongsangbuk-do_Rdate,9
1304,Gyeongsangbuk-do_Rdate,21
1305,Gyeongsangbuk-do_Rdate,24
1306,Gyeongsangbuk-do_Rdate,17
1307,Gyeongsangbuk-do_Rdate,23
1308,Gyeongsangbuk-do_Rdate,16
1309,Gyeongsangbuk-do_Rdate,24
1310,Gyeongsangbuk-do_Rdate,17
1311,Gyeongsangbuk-do_Rdate,21
1312,Gyeongsangbuk-do_Rdate,24
1313,Gyeongsangbuk-do_Rdate,19
1314,Gyeongsangbuk-do_Rdate,41
1315,Gyeongsangbuk-do_Rdate,16
1316,Gyeongsangbuk-do_Rdate,16
1317,Gyeongsangbuk-do_Rdate,17
1318,Gyeongsangbuk-do_Rdate,10
1319,Gyeongsangbuk-do_Rdate,40
1320,Gyeongsangbuk-do_Rdate,11
1321,Gyeongsangbuk-do_Rdate,64
1322,Gyeongsangbuk-do_Rdate,16
1323,Gyeongsangbuk-do_Rdate,31
1324,Gyeongsangbuk-do_Rdate,34
1325,Gyeongsangbuk-do_Rdate,22
1326,Gyeongsangbuk-do_Rdate,33
1327,Gyeongsangbuk-do_Rdate,13
1328,Gyeongsangbuk-do_Rdate,4
1329,Gyeongsangbuk-do_Rdate,25
1330,Gyeongsangbuk-do_Rdate,21
1331,Gyeongsangbuk-do_Rdate,12
1332,Gyeongsangbuk-do_Rdate,20
1333,Gyeongsangbuk-do_Rdate,43
1334,Gyeongsangbuk-do_Rdate,23
1335,Gyeongsangbuk-do_Rdate,34
1336,Gyeongsangbuk-do_Rdate,30
1337,Gyeongsangbuk-do_Rdate,35
1338,Gyeongsangbuk-do_Rdate,38
1339,Gyeongsangbuk-do_Rdate,7
1340,Gyeongsangbuk-do_Rdate,24
1341,Gyeongsangbuk-do_Rdate,17
1342,Gyeongsangbuk-do_Rdate,20
1343,Gyeongsangbuk-do_Rdate,42
1344,Gyeongsangbuk-do_Rdate,31
1345,Gyeongsangbuk-do_Rdate,35
1346,Gyeongsangbuk-do_Rdate,35
1347,Gyeongsangbuk-do_Rdate,28
1348,Gyeongsangbuk-do_Rdate,36
1349,Gyeongsangbuk-do_Rdate,15
1350,Gyeongsangbuk-do_Rdate,28
1351,Gyeongsangbuk-do_Rdate,35
1352,Gyeongsangbuk-do_Rdate,28
1353,Gyeongsangbuk-do_Rdate,17
1354,Gyeongsangbuk-do_Rdate,17
1355,Gyeongsangbuk-do_Rdate,54
1356,Gyeongsangbuk-do_Rdate,26
1357,Gyeongsangbuk-do_Rdate,30
1358,Gyeongsangbuk-do_Rdate,25
1359,Gyeongsangbuk-do_Rdate,45
1360,Gyeongsangbuk-do_Rdate,56
1361,Gyeongsangbuk-do_Rdate,33
1362,Gyeongsangbuk-do_Rdate,30
1363,Gyeongsangbuk-do_Rdate,68
1364,Gyeongsangbuk-do_Rdate,28
1365,Gyeongsangbuk-do_Rdate,14
1366,Gyeongsangbuk-do_Rdate,8
1367,Gyeongsangbuk-do_Rdate,22
1368,Gyeongsangbuk-do_Rdate,20
1369,Gyeongsangbuk-do_Rdate,30
1370,Gyeongsangbuk-do_Rdate,29
1371,Gyeongsangbuk-do_Rdate,16
1372,Gyeongsangbuk-do_Rdate,15
1373,Gyeongsangbuk-do_Rdate,14
1374,Gyeongsangbuk-do_Rdate,42
1375,Gyeongsangbuk-do_Rdate,40
1376,Gyeongsangbuk-do_Rdate,66
1377,Gyeongsangbuk-do_Rdate,34
1378,Gyeongsangbuk-do_Rdate,22
1379,Gyeongsangbuk-do_Rdate,26
1380,Gyeongsangbuk-do_Rdate,35
1381,Gyeongsangbuk-do_Rdate,45
1382,Gyeongsangbuk-do_Rdate,14
1383,Gyeongsangbuk-do_Rdate,22
1384,Gyeongsangbuk-do_Rdate,67
1385,Gyeongsangbuk-do_Rdate,21
